OrderID,OrderDate,ShipDate,CustomerID,CustomerName,Segment,Gender,AgeGroup,LoyaltyLevel,Country,State,City,Region,ProductID,ProductName,Category,SubCategory,Brand,Quantity,UnitPrice,Discount,Revenue,Cost,Profit,ProfitMargin,PaymentMethod,ShippingMode,DeliveryDays,OrderPriority,ReturnStatus,CustomerRating,DiscountLevel,Year,Month,Quarter
ORD00088,2025-07-07,2025-07-11,CUST6742,Customer_1693,Consumer,Female,26-35,Silver,USA,Washington,Seattle,West,PROD388,Table,Furniture,Table,NovaTech,7,149.11,0.28,751.51,503.28,248.23,33.03,Credit Card,Standard,4,Low,Not Returned,4.0,High Discount,2025,7,3
ORD00089,2025-02-14,2025-02-21,CUST3336,Customer_1278,Corporate,Male,26-35,Gold,USA,Texas,Austin,North,PROD295,Table,Furniture,Table,FreshLine,7,692.05,0.3,3391.04,2418.97,972.07,28.67,Credit Card,Same Day,7,Low,Not Returned,2.0,High Discount,2025,2,1
ORD00090,2024-06-07,2024-06-11,CUST7359,Customer_948,Home Office,Male,46-60,Silver,USA,Washington,Dallas,Central,PROD795,Hoodie,Clothing,Hoodie,PrimeGoods,5,1053.35,0.1,4740.07,3495.52,1244.55,26.26,Cash,Same Day,4,Low,Returned,5.0,Low Discount,2024,6,2
ORD00091,2024-05-09,2024-05-12,CUST7898,Customer_1956,Corporate,Male,46-60,Platinum,USA,Texas,Dallas,South,PROD391,Coffee,Grocery,Coffee,FreshLine,8,188.4,0.07,1401.7,985.1,416.6,29.72,Debit Card,Standard,3,Medium,Not Returned,2.0,Low Discount,2024,5,2
ORD00092,2024-05-13,2024-05-21,CUST7166,Customer_815,Home Office,Female,46-60,Platinum,USA,Texas,San Francisco,East,PROD445,Shoes,Clothing,Shoes,FreshLine,5,993.89,0.29,3528.31,2010.73,1517.58,43.01,Debit Card,Express,8,Critical,Not Returned,3.0,High Discount,2024,5,2
ORD00093,2025-11-13,2025-11-17,CUST4876,Customer_1864,Corporate,Female,46-60,Bronze,USA,New York,Chicago,South,PROD226,Snacks,Grocery,Snacks,PrimeGoods,8,612.01,0.18,4014.79,1832.1,2182.69,54.37,PayPal,Standard,4,Critical,Returned,2.0,Medium Discount,2025,11,4
ORD00094,2024-01-29,2024-02-06,CUST4368,Customer_1750,Corporate,Male,36-45,Silver,USA,Washington,Dallas,Central,PROD878,Laptop,Electronics,Laptop,FreshLine,1,695.78,0.18,570.54,341.44,229.1,40.15,UPI,Express,8,Low,Not Returned,1.0,Medium Discount,2024,1,1
ORD00095,2024-01-01,2024-01-07,CUST5662,Customer_371,Corporate,Female,36-45,Bronze,USA,Washington,New York,West,PROD760,Rice Bag,Grocery,Rice Bag,UrbanMart,5,1181.96,0.25,4432.35,2187.95,2244.4,50.64,Cash,Standard,6,Low,Not Returned,1.0,High Discount,2024,1,1
ORD00096,2025-07-28,2025-08-01,CUST1536,Customer_1626,Corporate,Male,46-60,Bronze,USA,Washington,Miami,South,PROD174,T-Shirt,Clothing,T-Shirt,NovaTech,5,408.88,0.24,1553.74,701.7,852.04,54.84,Debit Card,Express,4,High,Not Returned,2.0,High Discount,2025,7,3
ORD00097,2024-06-27,2024-07-03,CUST2990,Customer_1204,Consumer,Male,60+,Platinum,USA,Texas,Austin,East,PROD809,T-Shirt,Clothing,T-Shirt,NovaTech,7,422.87,0.22,2308.87,1404.43,904.44,39.17,UPI,Standard,6,Critical,Not Returned,5.0,High Discount,2024,6,2
ORD00098,2025-10-27,2025-10-29,CUST6588,Customer_1073,Corporate,Female,36-45,Bronze,USA,Texas,Austin,West,PROD948,Jeans,Clothing,Jeans,FreshLine,8,380.65,0.23,2344.8,1282.97,1061.83,45.28,Credit Card,Same Day,2,Low,Not Returned,4.0,High Discount,2025,10,4
ORD00099,2025-12-01,2025-12-09,CUST7704,Customer_327,Home Office,Female,46-60,Gold,USA,California,San Francisco,Central,PROD868,Coffee,Grocery,Coffee,NovaTech,9,186.91,0.12,1480.33,710.37,769.96,52.01,PayPal,Express,8,Low,Not Returned,5.0,Medium Discount,2025,12,4
ORD00100,2025-10-31,2025-11-01,CUST5524,Customer_1501,Home Office,Female,18-25,Silver,USA,Florida,New York,East,PROD385,Cereal,Grocery,Cereal,NovaTech,7,517.88,0.24,2755.12,1576.72,1178.4,42.77,Debit Card,Express,1,Medium,Not Returned,3.0,High Discount,2025,10,4
ORD00101,2025-05-16,2025-05-17,CUST6797,Customer_947,Corporate,Male,18-25,Platinum,USA,Illinois,Chicago,West,PROD930,Jacket,Clothing,Jacket,UrbanMart,2,359.91,0.21,568.66,360.92,207.74,36.53,Cash,Same Day,1,Medium,Not Returned,4.0,High Discount,2025,5,2
ORD00102,2025-04-02,2025-04-05,CUST7305,Customer_1404,Corporate,Male,46-60,Bronze,USA,Florida,Dallas,South,PROD186,T-Shirt,Clothing,T-Shirt,FreshLine,1,407.89,0.02,399.73,285.26,114.47,28.64,Cash,Same Day,3,Critical,Not Returned,4.0,Low Discount,2025,4,2
ORD00103,2025-03-18,2025-03-26,CUST8221,Customer_761,Consumer,Female,18-25,Gold,USA,California,San Francisco,Central,PROD338,Snacks,Grocery,Snacks,ValuePlus,2,1041.72,0.12,1833.43,1179.08,654.35,35.69,PayPal,Standard,8,Critical,Not Returned,5.0,Medium Discount,2025,3,1
ORD00104,2024-04-05,2024-04-13,CUST3538,Customer_1936,Home Office,Female,60+,Bronze,USA,Florida,San Francisco,South,PROD551,Sofa,Furniture,Sofa,PrimeGoods,3,1066.08,0.17,2654.54,1864.24,790.3,29.77,Debit Card,Express,8,Medium,Returned,4.0,Medium Discount,2024,4,2
ORD00105,2024-01-07,2024-01-14,CUST3198,Customer_1109,Home Office,Male,36-45,Gold,USA,Illinois,San Francisco,West,PROD246,Headphones,Electronics,Headphones,UrbanMart,5,177.89,0.12,782.72,440.98,341.74,43.66,Credit Card,Standard,7,High,Not Returned,5.0,Medium Discount,2024,1,1
ORD00106,2025-12-09,2025-12-13,CUST4594,Customer_746,Consumer,Female,46-60,Platinum,USA,Illinois,New York,Central,PROD485,Office Chair,Furniture,Office Chair,PrimeGoods,3,703.82,0.13,1836.97,1400.57,436.4,23.76,PayPal,Standard,4,Critical,Returned,3.0,Medium Discount,2025,12,4
ORD00107,2024-09-12,2024-09-21,CUST8083,Customer_1891,Corporate,Male,36-45,Bronze,USA,New York,Chicago,North,PROD599,Snacks,Grocery,Snacks,NovaTech,7,50.73,0.25,266.33,152.03,114.3,42.92,Credit Card,Express,9,High,Returned,2.0,High Discount,2024,9,3
ORD00108,2024-02-28,2024-03-06,CUST5223,Customer_736,Home Office,Female,46-60,Bronze,USA,Florida,San Francisco,Central,PROD820,Headphones,Electronics,Headphones,UrbanMart,6,937.91,0.03,5458.64,3537.32,1921.32,35.2,PayPal,Same Day,7,Critical,Not Returned,2.0,Low Discount,2024,2,1
ORD00109,2024-10-07,2024-10-14,CUST8368,Customer_1782,Consumer,Female,18-25,Silver,USA,Texas,Austin,North,PROD377,Mouse,Electronics,Mouse,ValuePlus,3,619.82,0.22,1450.38,1007.43,442.95,30.54,UPI,Same Day,7,Medium,Not Returned,3.0,High Discount,2024,10,4
ORD00110,2024-03-15,2024-03-21,CUST6475,Customer_41,Corporate,Female,60+,Bronze,USA,Illinois,Miami,South,PROD133,Shoes,Clothing,Shoes,NovaTech,4,167.41,0.27,488.84,338.24,150.6,30.81,PayPal,Standard,6,Critical,Not Returned,1.0,High Discount,2024,3,1
ORD00111,2024-12-07,2024-12-12,CUST3074,Customer_1849,Consumer,Male,36-45,Gold,USA,Illinois,Miami,North,PROD386,Bookshelf,Furniture,Bookshelf,UrbanMart,5,785.19,0.25,2944.46,1537.74,1406.72,47.78,UPI,Same Day,5,Low,Not Returned,3.0,High Discount,2024,12,4
ORD00112,2025-11-15,2025-11-16,CUST3969,Customer_981,Consumer,Male,46-60,Gold,USA,Texas,Seattle,South,PROD575,Snacks,Grocery,Snacks,UrbanMart,8,308.37,0.19,1998.24,1244.9,753.34,37.7,Debit Card,Express,1,Critical,Not Returned,2.0,Medium Discount,2025,11,4
ORD00113,2024-10-18,2024-10-21,CUST5124,Customer_149,Consumer,Female,18-25,Bronze,USA,Illinois,Seattle,Central,PROD878,Desk,Furniture,Desk,UrbanMart,2,207.88,0.22,324.29,155.33,168.96,52.1,UPI,Express,3,Medium,Not Returned,3.0,High Discount,2024,10,4
ORD00114,2024-04-07,2024-04-14,CUST7766,Customer_664,Consumer,Female,36-45,Silver,USA,Florida,New York,South,PROD857,Sofa,Furniture,Sofa,ValuePlus,4,865.66,0.09,3151.0,2042.61,1108.39,35.18,Debit Card,Same Day,7,Medium,Not Returned,5.0,Low Discount,2024,4,2
ORD00115,2024-08-31,2024-09-01,CUST8101,Customer_1531,Corporate,Female,46-60,Gold,USA,Florida,New York,Central,PROD464,Cooking Oil,Grocery,Cooking Oil,ValuePlus,8,265.78,0.01,2104.98,1140.46,964.52,45.82,Debit Card,Standard,1,Medium,Not Returned,3.0,Low Discount,2024,8,3
ORD00116,2024-10-22,2024-10-23,CUST6760,Customer_1241,Corporate,Male,60+,Bronze,USA,New York,Dallas,West,PROD160,Mouse,Electronics,Mouse,PrimeGoods,2,751.77,0.14,1293.04,737.72,555.32,42.95,Cash,Same Day,1,Medium,Not Returned,3.0,Medium Discount,2024,10,4
ORD00117,2024-08-16,2024-08-19,CUST4549,Customer_102,Corporate,Female,18-25,Platinum,USA,Texas,Chicago,Central,PROD965,Monitor,Electronics,Monitor,PrimeGoods,8,527.44,0.07,3924.15,2890.87,1033.28,26.33,Debit Card,Express,3,Low,Not Returned,4.0,Low Discount,2024,8,3
ORD00118,2024-01-17,2024-01-26,CUST8982,Customer_12,Consumer,Female,26-35,Silver,USA,Texas,Seattle,North,PROD417,Keyboard,Electronics,Keyboard,UrbanMart,3,384.37,0.24,876.36,689.46,186.9,21.33,Cash,Express,9,Low,Not Returned,3.0,High Discount,2024,1,1
ORD00119,2025-12-10,2025-12-18,CUST7609,Customer_1113,Consumer,Male,60+,Platinum,USA,Texas,San Francisco,South,PROD367,Keyboard,Electronics,Keyboard,UrbanMart,8,770.35,0.23,4745.36,3338.06,1407.3,29.66,PayPal,Standard,8,Low,Not Returned,3.0,High Discount,2025,12,4
ORD00120,2025-12-11,2025-12-12,CUST6913,Customer_981,Consumer,Female,60+,Bronze,USA,Illinois,New York,Central,PROD185,Rice Bag,Grocery,Rice Bag,UrbanMart,9,1133.43,0.01,10098.86,7038.41,3060.45,30.3,Debit Card,Express,1,Critical,Returned,2.0,Low Discount,2025,12,4
ORD00121,2025-11-18,2025-11-26,CUST2521,Customer_827,Home Office,Female,26-35,Bronze,USA,Washington,Seattle,East,PROD826,Jeans,Clothing,Jeans,FreshLine,7,50.4,0.21,278.71,154.43,951.3500276069769,44.59,UPI,Same Day,8,Low,Not Returned,5.0,High Discount,2025,11,4
ORD00122,2025-03-18,2025-03-25,CUST6392,Customer_1550,Home Office,Female,36-45,Gold,USA,Illinois,Dallas,South,PROD258,Rice Bag,Grocery,Rice Bag,NovaTech,2,896.63,0.02,1757.39,1070.78,951.3500276069769,39.07,PayPal,Standard,7,Low,Not Returned,3.0,Low Discount,2025,3,1
ORD00123,2024-12-29,2025-01-05,CUST8694,Customer_1912,Consumer,Female,60+,Gold,USA,Illinois,Austin,North,PROD596,Jeans,Clothing,Jeans,ValuePlus,2,1063.15,0.16,1786.09,1079.44,951.3500276069769,39.56,Debit Card,Standard,7,Low,Not Returned,4.0,Medium Discount,2024,12,4
ORD00124,2025-03-01,2025-03-03,CUST9502,Customer_739,Corporate,Male,18-25,Silver,USA,Texas,Seattle,South,PROD269,Rice Bag,Grocery,Rice Bag,FreshLine,6,389.32,0.19,1892.1,1438.17,951.3500276069769,23.99,Cash,Same Day,2,Critical,Not Returned,2.0,Medium Discount,2025,3,1
ORD00125,2024-02-08,2024-02-12,CUST3032,Customer_477,Corporate,Male,36-45,Gold,USA,Texas,San Francisco,South,PROD417,Bookshelf,Furniture,Bookshelf,ValuePlus,7,230.71,0.12,1421.17,1103.41,951.3500276069769,22.36,Cash,Same Day,4,Critical,Not Returned,5.0,Medium Discount,2024,2,1
ORD00126,2024-12-24,2024-12-28,CUST4760,Customer_3,Consumer,Female,46-60,Gold,USA,Washington,Seattle,East,PROD528,Snacks,Grocery,Snacks,ValuePlus,9,701.1,0.08,5805.11,3421.54,951.3500276069769,41.06,Credit Card,Express,4,Medium,Not Returned,2.0,Low Discount,2024,12,4
ORD00127,2025-08-07,2025-08-08,CUST9056,Customer_1368,Consumer,Female,36-45,Gold,USA,Florida,New York,North,PROD239,T-Shirt,Clothing,T-Shirt,UrbanMart,4,861.51,0.18,2825.75,1545.81,951.3500276069769,45.3,Cash,Express,1,Critical,Returned,3.0,Medium Discount,2025,8,3
ORD00128,2025-03-15,2025-03-23,CUST9202,Customer_1086,Corporate,Female,18-25,Bronze,USA,Illinois,Miami,North,PROD944,Hoodie,Clothing,Hoodie,PrimeGoods,5,945.75,0.03,4586.89,2734.49,951.3500276069769,40.38,UPI,Same Day,8,Medium,Not Returned,2.0,Low Discount,2025,3,1
ORD00129,2025-07-28,2025-08-03,CUST4564,Customer_1390,Home Office,Female,18-25,Silver,USA,Texas,Austin,South,PROD429,Table,Furniture,Table,PrimeGoods,9,894.59,0.02,7890.28,4659.63,951.3500276069769,40.94,Cash,Same Day,6,Low,Not Returned,3.0,Low Discount,2025,7,3
ORD00130,2025-05-31,2025-06-05,CUST9245,Customer_1071,Corporate,Female,18-25,Silver,USA,Washington,Seattle,North,PROD826,Snacks,Grocery,Snacks,PrimeGoods,2,467.07,0.01,924.8,726.01,951.3500276069769,21.5,PayPal,Standard,5,Low,Returned,1.0,Low Discount,2025,5,2
ORD00131,2025-05-04,2025-05-07,CUST8312,Customer_216,Home Office,Female,60+,Bronze,USA,New York,San Francisco,South,PROD102,Sofa,Furniture,Sofa,ValuePlus,9,1114.03,0.3,7018.39,3585.44,951.3500276069769,48.91,Debit Card,Same Day,3,High,Not Returned,3.0,High Discount,2025,5,2
ORD00132,2025-08-02,2025-08-07,CUST2290,Customer_1641,Consumer,Male,18-25,Platinum,USA,California,Miami,North,PROD422,Cooking Oil,Grocery,Cooking Oil,NovaTech,6,751.3,0.22,3516.08,1625.14,951.3500276069769,53.78,PayPal,Same Day,5,High,Not Returned,3.0,High Discount,2025,8,3
ORD00133,2025-04-07,2025-04-15,CUST1954,Customer_1250,Consumer,Male,36-45,Silver,USA,Texas,Austin,West,PROD223,Jacket,Clothing,Jacket,UrbanMart,9,62.81,0.26,418.31,193.43,951.3500276069769,53.76,Cash,Standard,8,High,Not Returned,3.0,High Discount,2025,4,2
ORD00134,2025-11-18,2025-11-23,CUST6068,Customer_593,Home Office,Male,60+,Bronze,USA,Texas,Seattle,North,PROD213,Shoes,Clothing,Shoes,ValuePlus,5,68.05,0.16,285.81,224.86,951.3500276069769,21.33,UPI,Express,5,Critical,Not Returned,5.0,Medium Discount,2025,11,4
ORD00135,2024-10-15,2024-10-21,CUST5311,Customer_1171,Corporate,Male,46-60,Platinum,USA,Illinois,New York,South,PROD435,Monitor,Electronics,Monitor,UrbanMart,3,991.37,0.1,2676.7,1839.71,951.3500276069769,31.27,UPI,Same Day,6,Medium,Not Returned,4.0,Low Discount,2024,10,4
ORD00136,2025-07-10,2025-07-19,CUST5286,Customer_1691,Home Office,Male,18-25,Silver,USA,New York,Austin,West,PROD521,Sofa,Furniture,Sofa,PrimeGoods,1,197.24,0.05,187.38,106.23,951.3500276069769,43.31,Debit Card,Express,9,High,Not Returned,4.0,Low Discount,2025,7,3
ORD00137,2024-01-31,2024-02-07,CUST8561,Customer_672,Home Office,Female,26-35,Gold,USA,Washington,New York,East,PROD462,Jeans,Clothing,Jeans,FreshLine,7,1059.15,0.29,5263.98,3226.37,951.3500276069769,38.71,Debit Card,Same Day,7,Medium,Not Returned,5.0,High Discount,2024,1,1
ORD00138,2025-06-07,2025-06-14,CUST6343,Customer_1549,Consumer,Male,18-25,Bronze,USA,Illinois,San Francisco,Central,PROD145,Hoodie,Clothing,Hoodie,PrimeGoods,7,201.3,0.25,1056.83,783.37,951.3500276069769,25.88,Debit Card,Same Day,7,Critical,Not Returned,3.0,High Discount,2025,6,2
ORD00139,2025-03-23,2025-03-31,CUST2007,Customer_1350,Home Office,Female,36-45,Platinum,USA,California,San Francisco,North,PROD566,Mouse,Electronics,Mouse,PrimeGoods,1,676.21,0.03,655.92,381.64,951.3500276069769,41.82,Cash,Standard,8,Low,Not Returned,2.0,Low Discount,2025,3,1
ORD00140,2024-08-09,2024-08-14,CUST6084,Customer_278,Corporate,Male,36-45,Silver,USA,New York,San Francisco,South,PROD295,Coffee,Grocery,Coffee,PrimeGoods,9,1155.96,0.1,9363.28,6286.67,951.3500276069769,32.86,Cash,Standard,5,High,Not Returned,4.0,Low Discount,2024,8,3
ORD00141,2025-02-04,2025-02-10,CUST3752,Customer_22,Consumer,Female,18-25,Gold,USA,Florida,Austin,West,PROD573,Keyboard,Electronics,Keyboard,NovaTech,4,90.73,0.09,330.26,230.48,951.3500276069769,30.21,Credit Card,Express,6,Critical,Not Returned,3.0,Low Discount,2025,2,1
ORD00142,2025-11-06,2025-11-09,CUST6043,Customer_381,Consumer,Female,60+,Gold,USA,California,San Francisco,West,PROD559,Cooking Oil,Grocery,Cooking Oil,ValuePlus,2,1047.13,0.29,1486.92,1173.34,951.3500276069769,21.09,UPI,Express,3,Critical,Not Returned,5.0,High Discount,2025,11,4
ORD00143,2025-07-23,2025-07-30,CUST4356,Customer_516,Consumer,Female,60+,Platinum,USA,California,Austin,Central,PROD198,Rice Bag,Grocery,Rice Bag,PrimeGoods,1,395.1,0.15,335.84,241.68,951.3500276069769,28.04,Credit Card,Standard,7,High,Not Returned,5.0,Medium Discount,2025,7,3
ORD00144,2024-05-09,2024-05-13,CUST4093,Customer_1483,Home Office,Male,18-25,Platinum,USA,California,Seattle,South,PROD638,Snacks,Grocery,Snacks,ValuePlus,9,204.71,0.24,1400.22,970.06,951.3500276069769,30.72,PayPal,Standard,4,Critical,Returned,3.0,High Discount,2024,5,2
ORD00145,2024-10-29,2024-11-03,CUST5179,Customer_1798,Home Office,Female,18-25,Platinum,USA,Washington,Chicago,Central,PROD758,Bookshelf,Furniture,Bookshelf,PrimeGoods,1,1156.25,0.01,1144.69,808.09,951.3500276069769,29.41,UPI,Same Day,5,Low,Not Returned,1.0,Low Discount,2024,10,4
ORD00146,2025-06-10,2025-06-12,CUST2980,Customer_1187,Corporate,Female,60+,Gold,USA,California,Austin,Central,PROD931,Mouse,Electronics,Mouse,FreshLine,5,1180.93,0.12,5196.09,3964.28,951.3500276069769,23.71,Cash,Same Day,2,Low,Returned,1.0,Medium Discount,2025,6,2
ORD00147,2025-06-22,2025-06-30,CUST6179,Customer_430,Corporate,Female,26-35,Silver,USA,New York,New York,South,PROD756,Bookshelf,Furniture,Bookshelf,UrbanMart,9,860.76,0.17,6429.88,3954.61,951.3500276069769,38.5,Cash,Same Day,8,High,Not Returned,5.0,Medium Discount,2025,6,2
ORD00148,2024-07-17,2024-07-20,CUST1959,Customer_1964,Corporate,Female,18-25,Gold,USA,New York,Miami,East,PROD792,Cereal,Grocery,Cereal,ValuePlus,5,192.85,0.14,829.25,527.09,951.3500276069769,36.44,UPI,Express,3,Low,Not Returned,4.0,Medium Discount,2024,7,3
ORD00149,2025-03-30,2025-03-31,CUST2875,Customer_1764,Home Office,Male,18-25,Platinum,USA,California,New York,Central,PROD620,Hoodie,Clothing,Hoodie,ValuePlus,3,230.7,0.14,595.21,268.1,951.3500276069769,54.96,Debit Card,Same Day,1,Medium,Returned,1.0,Medium Discount,2025,3,1
ORD00150,2025-01-29,2025-01-30,CUST5167,Customer_1813,Consumer,Female,36-45,Platinum,USA,California,Chicago,West,PROD373,Monitor,Electronics,Monitor,ValuePlus,6,702.55,0.08,3878.08,2827.69,951.3500276069769,27.09,UPI,Same Day,1,Critical,Not Returned,2.0,Low Discount,2025,1,1
ORD00151,2024-04-11,2024-04-20,CUST1778,Customer_214,Home Office,Male,60+,Gold,USA,Illinois,Chicago,Central,PROD790,Monitor,Electronics,Monitor,ValuePlus,6,357.08,0.21,1692.56,1271.19,951.3500276069769,24.9,PayPal,Standard,9,Critical,Not Returned,1.0,High Discount,2024,4,2
ORD00152,2024-11-05,2024-11-11,CUST3720,Customer_714,Corporate,Female,60+,Platinum,USA,California,Austin,South,PROD341,Hoodie,Clothing,Hoodie,FreshLine,1,132.32,0.17,109.83,50.13,59.7,54.36,PayPal,Standard,6,High,Not Returned,4.0,Medium Discount,2024,11,4
ORD00153,2025-08-11,2025-08-15,CUST8833,Customer_918,Corporate,Female,36-45,Gold,USA,New York,Dallas,Central,PROD202,Sofa,Furniture,Sofa,FreshLine,1,626.08,0.03,607.3,347.81,259.49,42.73,Cash,Express,4,High,Not Returned,2.0,Low Discount,2025,8,3
ORD00154,2024-04-15,2024-04-22,CUST9619,Customer_1329,Consumer,Female,18-25,Gold,USA,Florida,Miami,South,PROD971,Bookshelf,Furniture,Bookshelf,ValuePlus,6,685.37,0.21,3248.65,2372.18,876.47,26.98,Debit Card,Standard,7,High,Not Returned,3.0,High Discount,2024,4,2
ORD00155,2024-08-10,2024-08-19,CUST9907,Customer_1288,Consumer,Male,26-35,Bronze,USA,Illinois,New York,West,PROD939,Jeans,Clothing,Jeans,UrbanMart,3,1076.5,0.18,2648.19,1763.2,884.99,33.42,Credit Card,Standard,9,Critical,Not Returned,2.0,Medium Discount,2024,8,3
ORD00156,2024-03-24,2024-03-28,CUST1021,Customer_410,Home Office,Male,18-25,Silver,USA,Florida,Miami,North,PROD994,Rice Bag,Grocery,Rice Bag,ValuePlus,4,413.95,0.24,1258.41,601.57,656.84,52.2,Debit Card,Express,4,High,Not Returned,3.0,High Discount,2024,3,1
ORD00157,2024-01-12,2024-01-19,CUST2560,Customer_1325,Home Office,Male,60+,Bronze,USA,California,Chicago,West,PROD342,Laptop,Electronics,Laptop,NovaTech,9,205.16,0.13,1606.4,1130.41,475.99,29.63,Cash,Express,7,Medium,Not Returned,2.0,Medium Discount,2024,1,1
ORD00158,2025-09-22,2025-09-27,CUST5790,Customer_288,Consumer,Female,60+,Bronze,USA,New York,Seattle,North,PROD406,T-Shirt,Clothing,T-Shirt,FreshLine,3,1171.28,0.1,3162.46,1624.69,1537.77,48.63,UPI,Express,5,Medium,Not Returned,4.0,Low Discount,2025,9,3
ORD00159,2024-11-07,2024-11-16,CUST9946,Customer_35,Consumer,Male,36-45,Silver,USA,Illinois,Chicago,South,PROD544,Snacks,Grocery,Snacks,UrbanMart,2,34.82,0.2,55.71,31.55,24.16,43.37,Credit Card,Same Day,9,High,Not Returned,5.0,Medium Discount,2024,11,4
ORD00160,2025-12-25,2026-01-02,CUST9595,Customer_805,Home Office,Female,46-60,Gold,USA,Texas,Chicago,East,PROD615,Desk,Furniture,Desk,UrbanMart,6,46.48,0.08,256.57,157.0,99.57,38.81,Debit Card,Express,8,High,Not Returned,4.0,Low Discount,2025,12,4
ORD00161,2025-09-08,2025-09-12,CUST6631,Customer_1764,Corporate,Male,46-60,Gold,USA,New York,Seattle,Central,PROD677,Keyboard,Electronics,Keyboard,FreshLine,4,610.77,0.16,2052.19,1292.67,759.52,37.01,Credit Card,Express,4,High,Not Returned,2.0,Medium Discount,2025,9,3
ORD00162,2024-09-02,2024-09-05,CUST1529,Customer_1576,Corporate,Female,26-35,Platinum,USA,Illinois,New York,South,PROD120,Laptop,Electronics,Laptop,NovaTech,4,511.85,0.08,1883.61,1238.14,645.47,34.27,PayPal,Express,3,Medium,Not Returned,1.0,Low Discount,2024,9,3
ORD00163,2024-10-24,2024-10-26,CUST1374,Customer_293,Consumer,Female,60+,Gold,USA,Florida,Miami,Central,PROD936,Sofa,Furniture,Sofa,ValuePlus,3,933.44,0.12,2464.28,1628.03,836.25,33.93,UPI,Same Day,2,Medium,Not Returned,5.0,Medium Discount,2024,10,4
ORD00164,2025-05-18,2025-05-25,CUST4155,Customer_130,Corporate,Female,18-25,Bronze,USA,Texas,San Francisco,Central,PROD842,Headphones,Electronics,Headphones,FreshLine,9,304.2,0.26,2025.97,1227.45,798.52,39.41,Debit Card,Same Day,7,Medium,Not Returned,1.0,High Discount,2025,5,2
ORD00165,2025-03-24,2025-04-01,CUST5555,Customer_1976,Home Office,Male,60+,Platinum,USA,Texas,New York,North,PROD775,Rice Bag,Grocery,Rice Bag,NovaTech,9,1163.6,0.08,9634.61,6550.17,3084.44,32.01,Cash,Standard,8,Critical,Not Returned,5.0,Low Discount,2025,3,1
ORD00166,2024-09-26,2024-10-05,CUST7276,Customer_1300,Corporate,Female,18-25,Platinum,USA,New York,San Francisco,East,PROD875,Headphones,Electronics,Headphones,UrbanMart,7,550.01,0.07,3580.57,1703.36,1877.21,52.43,UPI,Standard,9,Low,Not Returned,3.0,Low Discount,2024,9,3
ORD00167,2024-04-16,2024-04-21,CUST3734,Customer_1228,Consumer,Male,46-60,Bronze,USA,New York,Chicago,West,PROD264,Headphones,Electronics,Headphones,UrbanMart,1,310.51,0.11,276.35,161.05,115.3,41.72,Cash,Express,5,Critical,Not Returned,1.0,Medium Discount,2024,4,2
ORD00168,2025-09-11,2025-09-15,CUST4953,Customer_334,Consumer,Male,36-45,Bronze,USA,California,New York,North,PROD741,Coffee,Grocery,Coffee,FreshLine,1,849.41,0.13,738.99,556.07,182.92,24.75,Debit Card,Same Day,4,Medium,Not Returned,1.0,Medium Discount,2025,9,3
ORD00169,2024-07-16,2024-07-21,CUST6178,Customer_837,Corporate,Female,60+,Platinum,USA,California,Austin,North,PROD260,Keyboard,Electronics,Keyboard,PrimeGoods,5,1124.56,0.01,5566.57,2742.86,2823.71,50.73,Debit Card,Express,5,Medium,Not Returned,1.0,Low Discount,2024,7,3
ORD00170,2024-08-03,2024-08-05,CUST8473,Customer_1821,Home Office,Female,60+,Bronze,USA,California,Austin,East,PROD284,Laptop,Electronics,Laptop,NovaTech,3,59.47,0.04,171.27,136.21,35.06,20.47,UPI,Standard,2,Critical,Not Returned,3.0,Low Discount,2024,8,3
